,fecha,Remit,Tipo,Len,dia
0,2016-11-22 17:09:00,Dan Bb,Texto,108,0.0
1,2016-11-22 17:11:00,Jesus Pa,Texto,21,0.001388888888888889
2,2016-11-22 17:44:00,Fernanda Gomh,Texto,41,0.024305555555555556
3,2016-11-22 17:52:00,Nad,Texto,19,0.029861111111111113
4,2016-11-22 19:07:00,Fernanda Gomh,Multimedia,0,0.08194444444444444
5,2016-11-22 19:50:00,Jesus Pa,Texto,15,0.11180555555555556
6,2016-11-22 20:13:00,Dan Bb,Texto,18,0.12777777777777777
7,2016-11-22 20:32:00,Nad,Texto,28,0.14097222222222222
8,2016-11-22 21:37:00,Angie Ma,Texto,12,0.18611111111111112
9,2016-11-24 18:37:00,Angie Ma,Texto,121,2.061111111111111
10,2016-11-24 18:38:00,Dan Bb,Texto,71,2.0618055555555554
11,2016-11-24 18:50:00,Nad,Texto,61,2.0701388888888888
12,2016-11-24 18:50:00,Nad,Texto,21,2.0701388888888888
13,2016-11-24 18:50:00,Nad,Texto,5,2.0701388888888888
14,2016-11-24 18:58:00,Fernanda Gomh,Multimedia,0,2.0756944444444443
15,2016-11-24 18:59:00,Nad,Texto,11,2.076388888888889
16,2016-11-24 18:59:00,Nad,Texto,14,2.076388888888889
17,2016-11-24 19:02:00,Fernanda Gomh,Texto,2,2.078472222222222
18,2016-11-24 19:02:00,Fernanda Gomh,Texto,41,2.078472222222222
19,2016-11-24 19:02:00,Fernanda Gomh,Texto,76,2.078472222222222
20,2016-11-24 19:19:00,Nad,Texto,17,2.0902777777777777
21,2016-11-24 19:19:00,Nad,Texto,19,2.0902777777777777
22,2016-11-26 16:13:00,Dan Bb,Texto,114,3.9611111111111112
23,2016-11-26 16:14:00,Fernanda Gomh,Texto,9,3.9618055555555554
24,2016-11-26 16:14:00,Fernanda Gomh,Texto,8,3.9618055555555554
25,2016-11-26 16:15:00,Angie Ma,Texto,34,3.9625
26,2016-11-26 16:17:00,Dan Bb,Texto,14,3.963888888888889
27,2016-11-26 19:38:00,Nad,Texto,11,4.103472222222222
28,2016-11-26 19:38:00,Nad,Texto,10,4.103472222222222
29,2016-11-26 19:39:00,Nad,Texto,12,4.104166666666667
30,2016-11-26 19:39:00,Angie Ma,Texto,17,4.104166666666667
31,2016-11-26 19:39:00,Nad,Texto,20,4.104166666666667
32,2016-11-26 19:39:00,Nad,Texto,26,4.104166666666667
33,2016-11-26 19:40:00,Angie Ma,Texto,11,4.104861111111111
34,2016-11-26 19:40:00,Nad,Texto,14,4.104861111111111
35,2016-11-26 19:40:00,Nad,Texto,1,4.104861111111111
36,2016-11-26 19:40:00,Fernanda Gomh,Texto,11,4.104861111111111
37,2016-11-26 19:40:00,Fernanda Gomh,Texto,13,4.104861111111111
38,2016-11-26 19:40:00,Nad,Texto,30,4.104861111111111
39,2016-11-26 19:40:00,Nad,Texto,24,4.104861111111111
40,2016-11-26 19:40:00,Nad,Texto,17,4.104861111111111
41,2016-11-26 19:40:00,Angie Ma,Texto,8,4.104861111111111
42,2016-11-26 19:41:00,Angie Ma,Texto,4,4.105555555555555
43,2016-11-26 19:41:00,Nad,Multimedia,0,4.105555555555555
44,2016-11-26 19:49:00,Fernanda Gomh,Texto,6,4.111111111111111
45,2016-11-26 22:19:00,Nad,Texto,26,4.215277777777778
46,2016-11-26 22:49:00,Nad,Multimedia,0,4.236111111111111
47,2016-11-28 08:27:00,Dan Bb,Texto,82,5.6375
48,2016-11-28 08:56:00,Jesus Pa,Texto,171,5.657638888888889
49,2016-11-28 08:57:00,Jesus Pa,Texto,12,5.658333333333333
50,2016-11-28 09:09:00,Dan Bb,Texto,28,5.666666666666667
51,2016-11-28 20:37:00,Dan Bb,Texto,142,6.144444444444445
52,2016-11-28 20:38:00,Nad,Texto,2,6.145138888888889
53,2016-11-28 20:38:00,Dan Bb,Texto,114,6.145138888888889
54,2016-11-28 20:39:00,Fernanda Gomh,Texto,26,6.145833333333333
55,2016-11-28 20:39:00,Angie Ma,Texto,33,6.145833333333333
56,2016-11-28 20:39:00,Fernanda Gomh,Texto,30,6.145833333333333
57,2016-11-28 20:41:00,Dan Bb,Texto,17,6.147222222222222
58,2016-11-28 20:41:00,Dan Bb,Texto,2,6.147222222222222
59,2016-11-28 20:41:00,Dan Bb,Texto,56,6.147222222222222
60,2016-11-28 20:43:00,Angie Ma,Texto,26,6.148611111111111
61,2016-11-28 20:44:00,Dan Bb,Texto,20,6.149305555555555
62,2016-11-28 20:44:00,Angie Ma,Texto,55,6.149305555555555
63,2016-11-28 20:45:00,Dan Bb,Texto,20,6.15
64,2016-11-28 20:46:00,Angie Ma,Texto,44,6.1506944444444445
65,2016-11-28 21:00:00,Dan Bb,Texto,3,6.160416666666666
66,2016-11-29 12:23:00,Nad,Texto,263,6.801388888888889
67,2016-11-29 12:23:00,Nad,Multimedia,0,6.801388888888889
68,2016-11-29 12:24:00,Nad,Texto,49,6.802083333333333
69,2016-11-29 12:24:00,Nad,Texto,59,6.802083333333333
70,2016-11-29 12:24:00,Nad,Texto,39,6.802083333333333
71,2016-11-29 12:47:00,Fernanda Gomh,Texto,1,6.8180555555555555
72,2016-11-30 23:20:00,Nad,Texto,42,8.25763888888889
73,2016-11-30 23:21:00,Nad,Multimedia,0,8.258333333333333
74,2016-11-30 23:21:00,Nad,Multimedia,0,8.258333333333333
75,2016-11-30 23:21:00,Nad,Multimedia,0,8.258333333333333
76,2016-11-30 23:21:00,Nad,Multimedia,0,8.258333333333333
77,2016-11-30 23:21:00,Nad,Multimedia,0,8.258333333333333
78,2016-11-30 23:21:00,Nad,Multimedia,0,8.258333333333333
79,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
80,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
81,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
82,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
83,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
84,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
85,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
86,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
87,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
88,2016-11-30 23:22:00,Nad,Multimedia,0,8.259027777777778
89,2016-11-30 23:22:00,Nad,Texto,58,8.259027777777778
90,2016-11-30 23:24:00,Angie Ma,Texto,19,8.260416666666666
91,2016-11-30 23:38:00,Fernanda Gomh,Texto,17,8.270138888888889
92,2016-12-01 08:01:00,Jesus Pa,Texto,20,8.619444444444444
93,2016-12-03 16:23:00,Fernanda Gomh,Multimedia,0,10.968055555555555
94,2016-12-03 16:23:00,Fernanda Gomh,Multimedia,0,10.968055555555555
95,2016-12-03 16:23:00,Fernanda Gomh,Multimedia,0,10.968055555555555
96,2016-12-03 16:23:00,Fernanda Gomh,Multimedia,0,10.968055555555555
97,2016-12-03 16:25:00,Dan Bb,Texto,3,10.969444444444445
98,2016-12-03 19:27:00,Nad,Texto,7,11.095833333333333
99,2016-12-03 19:28:00,Nad,Texto,15,11.096527777777778
100,2016-12-03 19:29:00,Dan Bb,Texto,55,11.097222222222221
101,2016-12-03 19:33:00,Angie Ma,Texto,13,11.1
102,2016-12-03 20:33:00,Nad,Texto,10,11.141666666666667
103,2016-12-03 20:41:00,Fernanda Gomh,Texto,27,11.147222222222222
104,2016-12-04 19:59:00,Fernanda Gomh,Multimedia,0,12.118055555555555
105,2016-12-04 20:25:00,Jesus Pa,Texto,26,12.136111111111111
106,2016-12-04 20:25:00,Nad,Texto,16,12.136111111111111
107,2016-12-04 20:31:00,Fernanda Gomh,Texto,1,12.140277777777778
108,2016-12-05 10:35:00,Nad,Texto,13,12.72638888888889
109,2016-12-05 10:35:00,Nad,Texto,1,12.72638888888889
110,2016-12-05 11:04:00,Jesus Pa,Texto,15,12.746527777777779
111,2016-12-05 20:19:00,Nad,Texto,50,13.131944444444445
112,2016-12-05 20:19:00,Nad,Texto,11,13.131944444444445
113,2016-12-05 20:19:00,Fernanda Gomh,Texto,7,13.131944444444445
114,2016-12-05 20:20:00,Angie Ma,Texto,30,13.13263888888889
115,2016-12-05 20:32:00,Nad,Texto,23,13.140972222222222
116,2016-12-05 20:32:00,Nad,Texto,45,13.140972222222222
117,2016-12-05 20:32:00,Nad,Texto,10,13.140972222222222
118,2016-12-05 20:33:00,Nad,Texto,29,13.141666666666667
119,2016-12-05 20:33:00,Angie Ma,Texto,11,13.141666666666667
120,2016-12-07 15:00:00,Nad,Texto,40,14.910416666666666
121,2016-12-07 15:00:00,Nad,Texto,20,14.910416666666666
122,2016-12-07 15:01:00,Angie Ma,Texto,11,14.911111111111111
123,2016-12-07 15:02:00,Nad,Texto,6,14.911805555555556
124,2016-12-14 11:11:00,Jesus Pa,Multimedia,0,21.75138888888889
125,2016-12-14 11:14:00,Fernanda Gomh,Texto,13,21.75347222222222
126,2016-12-14 11:26:00,Nad,Texto,11,21.761805555555554
127,2016-12-15 11:12:00,Dan Bb,Texto,53,22.752083333333335
128,2016-12-15 11:13:00,Dan Bb,Texto,71,22.752777777777776
129,2016-12-15 11:16:00,Fernanda Gomh,Texto,15,22.75486111111111
130,2016-12-15 11:45:00,Angie Ma,Texto,15,22.775
131,2016-12-16 17:50:00,Fernanda Gomh,Texto,54,24.028472222222224
132,2016-12-16 17:50:00,Fernanda Gomh,Texto,22,24.028472222222224
133,2016-12-16 17:50:00,Fernanda Gomh,Multimedia,0,24.028472222222224
134,2016-12-16 17:50:00,Fernanda Gomh,Texto,15,24.028472222222224
135,2016-12-16 17:50:00,Fernanda Gomh,Texto,28,24.028472222222224
136,2016-12-16 17:51:00,Fernanda Gomh,Multimedia,0,24.029166666666665
137,2016-12-16 18:56:00,Angie Ma,Texto,5,24.074305555555554
138,2016-12-16 18:56:00,Angie Ma,Texto,11,24.074305555555554
139,2016-12-16 18:58:00,Nad,Texto,5,24.075694444444444
140,2016-12-16 18:59:00,Nad,Texto,45,24.07638888888889
141,2016-12-16 18:59:00,Nad,Texto,32,24.07638888888889
142,2016-12-16 19:00:00,Nad,Texto,22,24.077083333333334
143,2016-12-16 19:00:00,Angie Ma,Texto,1,24.077083333333334
144,2016-12-16 19:02:00,Fernanda Gomh,Texto,13,24.07847222222222
145,2016-12-16 19:02:00,Fernanda Gomh,Texto,27,24.07847222222222
146,2016-12-16 19:04:00,Nad,Texto,10,24.07986111111111
147,2016-12-16 19:04:00,Nad,Texto,14,24.07986111111111
148,2016-12-16 19:11:00,Fernanda Gomh,Texto,62,24.084722222222222
149,2016-12-16 19:11:00,Fernanda Gomh,Texto,14,24.084722222222222
150,2016-12-16 19:12:00,Fernanda Gomh,Texto,43,24.085416666666667
151,2016-12-16 19:12:00,Fernanda Gomh,Texto,51,24.085416666666667
152,2016-12-16 19:12:00,Fernanda Gomh,Texto,1,24.085416666666667
153,2016-12-16 19:13:00,Nad,Texto,12,24.086111111111112
154,2016-12-16 19:14:00,Nad,Texto,87,24.086805555555557
155,2016-12-16 19:14:00,Nad,Texto,47,24.086805555555557
156,2016-12-16 19:29:00,Fernanda Gomh,Texto,2,24.09722222222222
157,2016-12-16 20:36:00,Nad,Texto,34,24.14375
158,2016-12-16 20:36:00,Nad,Texto,14,24.14375
159,2016-12-16 20:36:00,Nad,Texto,4,24.14375
160,2016-12-16 21:47:00,Dan Bb,Multimedia,0,24.193055555555556
161,2016-12-16 21:54:00,Nad,Texto,4,24.197916666666668
162,2016-12-16 22:19:00,Angie Ma,Texto,4,24.21527777777778
163,2016-12-20 20:22:00,Nad,Multimedia,0,28.134027777777778
164,2016-12-20 20:22:00,Nad,Multimedia,0,28.134027777777778
165,2016-12-20 20:23:00,Nad,Texto,54,28.134722222222223
166,2016-12-20 20:23:00,Fernanda Gomh,Texto,13,28.134722222222223
167,2016-12-21 10:00:00,Nad,Multimedia,0,28.702083333333334
168,2016-12-21 10:00:00,Nad,Texto,20,28.702083333333334
169,2016-12-21 10:12:00,Jesus Pa,Texto,1,28.710416666666667
170,2016-12-21 10:13:00,Fernanda Gomh,Texto,12,28.711111111111112
171,2016-12-21 10:21:00,Nad,Texto,8,28.716666666666665
172,2016-12-21 10:21:00,Nad,Texto,4,28.716666666666665
173,2016-12-23 10:08:00,Fernanda Gomh,Multimedia,0,30.707638888888887
174,2016-12-23 11:13:00,Nad,Texto,14,30.752777777777776
175,2016-12-23 18:49:00,Dan Bb,Texto,30,31.069444444444443
176,2016-12-23 18:50:00,Dan Bb,Texto,81,31.070138888888888
177,2016-12-23 18:50:00,Dan Bb,Texto,64,31.070138888888888
178,2016-12-23 19:17:00,Fernanda Gomh,Texto,9,31.08888888888889
179,2016-12-23 20:46:00,Dan Bb,Texto,116,31.150694444444444
180,2016-12-23 20:47:00,Fernanda Gomh,Texto,2,31.15138888888889
181,2016-12-23 22:58:00,Angie Ma,Texto,18,31.242361111111112
182,2016-12-23 22:59:00,Angie Ma,Texto,20,31.243055555555557
183,2016-12-23 23:02:00,Dan Bb,Texto,2,31.24513888888889
184,2016-12-23 23:02:00,Dan Bb,Multimedia,0,31.24513888888889
185,2016-12-23 23:02:00,Angie Ma,Texto,21,31.24513888888889
186,2016-12-23 23:03:00,Dan Bb,Texto,2,31.245833333333334
187,2016-12-23 23:04:00,Fernanda Gomh,Texto,14,31.24652777777778
188,2016-12-23 23:04:00,Fernanda Gomh,Texto,30,31.24652777777778
189,2016-12-23 23:04:00,Fernanda Gomh,Texto,5,31.24652777777778
190,2016-12-23 23:06:00,Dan Bb,Texto,32,31.247916666666665
191,2016-12-24 00:08:00,Dan Bb,Texto,27,31.290972222222223
192,2016-12-24 00:09:00,Angie Ma,Texto,4,31.291666666666668
193,2016-12-24 00:09:00,Dan Bb,Texto,23,31.291666666666668
194,2016-12-24 00:16:00,Angie Ma,Texto,13,31.29652777777778
195,2016-12-24 00:17:00,Nad,Texto,16,31.29722222222222
196,2016-12-24 00:18:00,Nad,Texto,29,31.297916666666666
197,2016-12-24 00:18:00,Dan Bb,Texto,32,31.297916666666666
198,2016-12-24 20:23:00,Fernanda Gomh,Texto,100,32.13472222222222
199,2016-12-24 20:52:00,Nad,Texto,58,32.15486111111111
200,2016-12-24 23:20:00,‎Dan Bb cambió el ícono de este grupo,Texto,0,32.25763888888889
201,2016-12-25 14:51:00,Jesus Pa,Texto,141,32.90416666666667
202,2016-12-25 21:24:00,Fernanda Gomh,Texto,26,33.177083333333336
203,2016-12-30 23:48:00,Angie Ma,Texto,47,38.27708333333333
204,2016-12-30 23:49:00,Angie Ma,Texto,12,38.27777777777778
205,2016-12-30 23:51:00,Nad,Texto,8,38.27916666666667
206,2017-01-02 17:50:00,Dan Bb,Multimedia,0,41.02847222222222
207,2017-01-02 17:50:00,Dan Bb,Texto,19,41.02847222222222
208,2017-01-02 19:22:00,Fernanda Gomh,Texto,20,41.09236111111111
209,2017-01-02 21:07:00,Nad,Texto,38,41.165277777777774
210,2017-01-02 21:07:00,Nad,Texto,11,41.165277777777774
211,2017-01-02 21:07:00,Angie Ma,Texto,7,41.165277777777774
212,2017-01-02 21:07:00,Angie Ma,Texto,3,41.165277777777774
213,2017-01-02 22:50:00,Nad,Texto,5,41.236805555555556
214,2017-01-02 22:50:00,Nad,Texto,25,41.236805555555556
215,2017-01-02 22:50:00,Nad,Texto,25,41.236805555555556
216,2017-01-02 22:50:00,Nad,Texto,6,41.236805555555556
217,2017-01-02 22:50:00,Nad,Texto,6,41.236805555555556
218,2017-01-02 22:50:00,Nad,Texto,33,41.236805555555556
219,2017-01-02 22:50:00,Nad,Texto,24,41.236805555555556
220,2017-01-02 22:50:00,Nad,Texto,52,41.236805555555556
221,2017-01-02 22:50:00,Nad,Texto,42,41.236805555555556
222,2017-01-02 22:51:00,Angie Ma,Texto,6,41.2375
223,2017-01-02 22:51:00,Fernanda Gomh,Texto,6,41.2375
224,2017-01-02 22:51:00,Fernanda Gomh,Texto,25,41.2375
225,2017-01-02 22:52:00,Angie Ma,Texto,7,41.238194444444446
226,2017-01-02 23:01:00,Nad,Texto,4,41.24444444444445
227,2017-01-02 23:01:00,Nad,Texto,28,41.24444444444445
228,2017-01-02 23:03:00,Fernanda Gomh,Texto,38,41.24583333333333
229,2017-01-02 23:03:00,Fernanda Gomh,Texto,33,41.24583333333333
230,2017-01-02 23:06:00,Angie Ma,Texto,10,41.24791666666667
231,2017-01-02 23:12:00,Fernanda Gomh,Texto,4,41.25208333333333
232,2017-01-03 00:49:00,Nad,Texto,13,41.31944444444444
233,2017-01-03 00:49:00,Nad,Texto,1,41.31944444444444
234,2017-01-03 00:50:00,Angie Ma,Texto,14,41.32013888888889
235,2017-01-03 13:00:00,Angie Ma,Texto,22,41.827083333333334
236,2017-01-03 13:01:00,Angie Ma,Texto,2,41.827777777777776
237,2017-01-03 13:01:00,Fernanda Gomh,Texto,9,41.827777777777776
238,2017-01-03 16:04:00,Nad,Texto,29,41.954861111111114
239,2017-01-03 16:04:00,Nad,Texto,10,41.954861111111114
240,2017-01-04 11:39:00,Nad,Multimedia,0,42.770833333333336
241,2017-01-04 11:39:00,Nad,Multimedia,0,42.770833333333336
242,2017-01-04 11:39:00,Nad,Multimedia,0,42.770833333333336
243,2017-01-04 11:39:00,Nad,Texto,28,42.770833333333336
244,2017-01-04 11:39:00,Nad,Texto,62,42.770833333333336
245,2017-01-04 11:39:00,Nad,Texto,21,42.770833333333336
246,2017-01-04 11:45:00,Jesus Pa,Texto,16,42.775
247,2017-01-04 11:45:00,Jesus Pa,Texto,9,42.775
248,2017-01-04 11:46:00,Jesus Pa,Texto,21,42.77569444444445
249,2017-01-04 11:46:00,Jesus Pa,Texto,17,42.77569444444445
250,2017-01-04 12:06:00,Nad,Texto,34,42.78958333333333
251,2017-01-04 13:24:00,Fernanda Gomh,Texto,58,42.84375
252,2017-01-04 14:06:00,Fernanda Gomh,Multimedia,0,42.87291666666667
253,2017-01-04 14:07:00,Fernanda Gomh,Texto,52,42.87361111111111
254,2017-01-04 14:18:00,Jesus Pa,Texto,48,42.88125
255,2017-01-04 14:40:00,Fernanda Gomh,Texto,6,42.89652777777778
256,2017-01-04 15:01:00,Nad,Texto,9,42.91111111111111
257,2017-01-04 19:12:00,Dan Bb,Texto,57,43.08541666666667
258,2017-01-04 19:12:00,Dan Bb,Texto,54,43.08541666666667
259,2017-01-04 21:33:00,Fernanda Gomh,Texto,2,43.18333333333333
260,2017-01-04 23:41:00,Angie Ma,Texto,38,43.272222222222226
261,2017-01-05 15:01:00,Fernanda Gomh,Multimedia,0,43.91111111111111
262,2017-01-05 15:02:00,Fernanda Gomh,Texto,1,43.91180555555555
263,2017-01-05 15:03:00,Nad,Texto,1,43.9125
264,2017-01-05 17:20:00,Fernanda Gomh,Texto,92,44.00763888888889
265,2017-01-05 17:20:00,Fernanda Gomh,Texto,35,44.00763888888889
266,2017-01-05 17:20:00,Fernanda Gomh,Texto,32,44.00763888888889
267,2017-01-05 18:32:00,Angie Ma,Texto,69,44.05763888888889
268,2017-01-05 18:39:00,Fernanda Gomh,Texto,7,44.0625
269,2017-01-05 18:48:00,Nad,Texto,6,44.06875
270,2017-01-05 18:48:00,Nad,Texto,46,44.06875
271,2017-01-05 18:49:00,Fernanda Gomh,Texto,2,44.06944444444444
272,2017-01-05 21:57:00,Dan Bb,Texto,41,44.2
273,2017-01-05 21:57:00,Dan Bb,Texto,3,44.2
274,2017-01-05 22:00:00,Dan Bb,Texto,47,44.202083333333334
275,2017-01-05 22:08:00,Nad,Texto,2,44.20763888888889
276,2017-01-05 22:57:00,Angie Ma,Texto,3,44.24166666666667
277,2017-01-06 12:55:00,Dan Bb,Texto,4,44.82361111111111
278,2017-01-06 12:56:00,Dan Bb,Texto,89,44.824305555555554
279,2017-01-06 12:56:00,Jesus Pa,Texto,4,44.824305555555554
280,2017-01-06 12:57:00,Jesus Pa,Texto,2,44.825
281,2017-01-06 18:07:00,Dan Bb,Texto,18,45.040277777777774
282,2017-01-06 19:27:00,Fernanda Gomh,Texto,18,45.09583333333333
283,2017-01-06 19:30:00,Dan Bb,Texto,25,45.09791666666667
284,2017-01-06 19:30:00,Dan Bb,Texto,12,45.09791666666667
285,2017-01-06 19:34:00,Fernanda Gomh,Texto,44,45.10069444444444
286,2017-01-06 19:34:00,Fernanda Gomh,Multimedia,0,45.10069444444444
287,2017-01-06 19:35:00,Angie Ma,Multimedia,0,45.10138888888889
288,2017-01-06 19:35:00,Dan Bb,Texto,4,45.10138888888889
289,2017-01-06 19:35:00,Dan Bb,Texto,19,45.10138888888889
290,2017-01-06 19:54:00,Nad,Texto,7,45.114583333333336
291,2017-01-06 19:54:00,Nad,Texto,7,45.114583333333336
292,2017-01-06 19:54:00,Fernanda Gomh,Texto,3,45.114583333333336
293,2017-01-06 19:54:00,Fernanda Gomh,Texto,11,45.114583333333336
294,2017-01-06 20:06:00,Fernanda Gomh,Multimedia,0,45.12291666666667
295,2017-01-06 20:07:00,Fernanda Gomh,Texto,22,45.12361111111111
296,2017-01-06 20:53:00,Fernanda Gomh,Texto,15,45.15555555555556
297,2017-01-06 20:53:00,Fernanda Gomh,Texto,62,45.15555555555556
298,2017-01-06 20:54:00,Fernanda Gomh,Texto,73,45.15625
299,2017-01-07 18:27:00,Nad,Multimedia,0,46.05416666666667
300,2017-01-07 18:32:00,Dan Bb,Texto,17,46.05763888888889
301,2017-01-07 18:59:00,Nad,Texto,7,46.076388888888886
302,2017-01-07 18:59:00,Nad,Texto,4,46.076388888888886
303,2017-01-07 18:59:00,Nad,Texto,27,46.076388888888886
304,2017-01-07 20:04:00,Fernanda Gomh,Texto,11,46.12152777777778
305,2017-01-07 20:04:00,Fernanda Gomh,Texto,25,46.12152777777778
306,2017-01-07 20:20:00,Nad,Texto,6,46.13263888888889
307,2017-01-08 08:34:00,Dan Bb,Texto,10,46.642361111111114
308,2017-01-08 08:35:00,Jesus Pa,Texto,2,46.643055555555556
309,2017-01-08 09:28:00,Fernanda Gomh,Texto,1,46.67986111111111
310,2017-01-08 12:58:00,Nad,Texto,33,46.825694444444444
311,2017-01-08 12:58:00,Nad,Multimedia,0,46.825694444444444
312,2017-01-08 13:04:00,Fernanda Gomh,Texto,20,46.829861111111114
313,2017-01-08 13:06:00,Nad,Multimedia,0,46.83125
314,2017-01-08 13:06:00,Nad,Texto,7,46.83125
315,2017-01-08 13:07:00,Fernanda Gomh,Texto,2,46.831944444444446
316,2017-01-08 14:28:00,Nad,Texto,66,46.888194444444444
317,2017-01-08 14:30:00,Nad,Texto,50,46.889583333333334
318,2017-01-08 14:30:00,Nad,Texto,19,46.889583333333334
319,2017-01-08 14:31:00,Nad,Texto,22,46.890277777777776
320,2017-01-08 14:31:00,Nad,Texto,3,46.890277777777776
321,2017-01-08 14:32:00,Fernanda Gomh,Texto,34,46.890972222222224
322,2017-01-08 15:27:00,Angie Ma,Texto,50,46.92916666666667
323,2017-01-08 15:43:00,Nad,Multimedia,0,46.94027777777778
324,2017-01-08 15:44:00,Nad,Multimedia,0,46.94097222222222
325,2017-01-08 16:15:00,Fernanda Gomh,Texto,1,46.9625
326,2017-01-08 18:01:00,Angie Ma,Texto,12,47.03611111111111
327,2017-01-09 20:38:00,Nad,Multimedia,0,48.14513888888889
328,2017-01-09 20:38:00,Nad,Multimedia,0,48.14513888888889
329,2017-01-09 20:39:00,Nad,Multimedia,0,48.145833333333336
330,2017-01-09 20:39:00,Nad,Multimedia,0,48.145833333333336
331,2017-01-09 20:39:00,Nad,Multimedia,0,48.145833333333336
332,2017-01-09 20:45:00,Nad,Multimedia,0,48.15
333,2017-01-09 20:45:00,Nad,Multimedia,0,48.15
334,2017-01-09 20:45:00,Nad,Multimedia,0,48.15
335,2017-01-09 20:45:00,Nad,Multimedia,0,48.15
336,2017-01-09 20:48:00,Nad,Multimedia,0,48.15208333333333
337,2017-01-09 20:53:00,Dan Bb,Texto,1,48.15555555555556
338,2017-01-10 09:38:00,Nad,Multimedia,0,48.68680555555556
339,2017-01-10 10:04:00,Angie Ma,Texto,13,48.704861111111114
340,2017-01-13 14:12:00,Fernanda Gomh,Texto,153,51.87708333333333
341,2017-01-13 14:14:00,Fernanda Gomh,Multimedia,0,51.87847222222222
342,2017-01-13 14:14:00,Fernanda Gomh,Multimedia,0,51.87847222222222
343,2017-01-13 14:46:00,Nad,Texto,6,51.90069444444445
344,2017-01-13 14:46:00,Nad,Texto,10,51.90069444444445
345,2017-01-13 14:47:00,Nad,Texto,28,51.90138888888889
346,2017-01-13 14:49:00,Dan Bb,Texto,10,51.90277777777778
347,2017-01-13 14:49:00,Dan Bb,Texto,27,51.90277777777778
348,2017-01-13 14:50:00,Fernanda Gomh,Texto,14,51.90347222222222
349,2017-01-13 14:50:00,Fernanda Gomh,Texto,15,51.90347222222222
350,2017-01-13 14:50:00,Dan Bb,Texto,13,51.90347222222222
351,2017-01-13 15:05:00,Dan Bb,Texto,34,51.91388888888889
352,2017-01-13 15:06:00,Nad,Texto,17,51.91458333333333
353,2017-01-13 15:13:00,Fernanda Gomh,Texto,65,51.919444444444444
354,2017-01-13 15:14:00,Dan Bb,Texto,6,51.920138888888886
355,2017-01-14 09:20:00,Nad,Texto,80,52.674305555555556
356,2017-01-14 09:20:00,Nad,Texto,8,52.674305555555556
357,2017-01-14 09:20:00,Nad,Multimedia,0,52.674305555555556
358,2017-01-15 09:58:00,Dan Bb,Texto,47,53.700694444444444
359,2017-01-15 09:59:00,Angie Ma,Texto,2,53.701388888888886
360,2017-01-15 10:03:00,Fernanda Gomh,Texto,29,53.704166666666666
361,2017-01-15 10:17:00,Angie Ma,Texto,6,53.71388888888889
362,2017-01-15 12:52:00,Angie Ma,Texto,6,53.821527777777774
363,2017-01-15 12:53:00,Angie Ma,Texto,32,53.82222222222222
364,2017-01-15 13:27:00,Fernanda Gomh,Texto,6,53.84583333333333
365,2017-01-15 13:28:00,Angie Ma,Texto,26,53.84652777777778
366,2017-01-15 13:34:00,Nad,Texto,2,53.85069444444444
367,2017-01-15 13:57:00,Fernanda Gomh,Texto,11,53.86666666666667
368,2017-01-15 13:57:00,Fernanda Gomh,Texto,23,53.86666666666667
369,2017-01-15 13:58:00,Angie Ma,Texto,2,53.86736111111111
370,2017-01-16 09:08:00,Nad,Multimedia,0,54.66597222222222
371,2017-01-16 09:27:00,Fernanda Gomh,Texto,4,54.67916666666667
372,2017-01-16 11:18:00,Dan Bb,Texto,238,54.75625
373,2017-01-16 11:26:00,Fernanda Gomh,Texto,66,54.761805555555554
374,2017-01-16 11:27:00,Dan Bb,Texto,102,54.7625
375,2017-01-16 11:27:00,Fernanda Gomh,Texto,91,54.7625
376,2017-01-16 11:51:00,Nad,Texto,3,54.77916666666667
377,2017-01-16 11:51:00,Nad,Texto,1,54.77916666666667
378,2017-01-16 21:22:00,Dan Bb,Texto,17,55.175694444444446
379,2017-01-16 21:22:00,Dan Bb,Texto,15,55.175694444444446
380,2017-01-16 21:24:00,Nad,Texto,16,55.177083333333336
381,2017-01-16 21:46:00,Dan Bb,Texto,19,55.19236111111111
382,2017-01-16 23:20:00,Dan Bb,Texto,16,55.25763888888889
383,2017-01-17 00:39:00,Fernanda Gomh,Texto,6,55.3125
384,2017-01-17 11:58:00,Dan Bb,Texto,17,55.78402777777778
385,2017-01-17 12:32:00,Angie Ma,Texto,17,55.80763888888889
386,2017-01-17 21:48:00,Dan Bb,Multimedia,0,56.19375
387,2017-01-17 21:48:00,Dan Bb,Multimedia,0,56.19375
388,2017-01-17 21:48:00,Dan Bb,Multimedia,0,56.19375
389,2017-01-17 21:52:00,Fernanda Gomh,Texto,11,56.196527777777774
390,2017-01-17 21:52:00,Fernanda Gomh,Texto,30,56.196527777777774
